kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
7918688,1,,0.804748,4.33561e-06,131.934,0.00144676,0.6988,1.718,2.575,1.743,138.2,7.441,25.02,1.782,0.7219,2.62e+03,566,,,6797.00,119.00,4.25,0.19,,
7918688,2,,0.666845,1.96993e-05,131.849,0.00401145,0.02965,471.4,1.631,2.057,59.4,15.69,7.21,1.102,2.789,2.79e+03,602,,,6797.00,119.00,4.25,0.19,,
7918737,1,,0.520261,1.36272e-05,131.695,0.00342061,0.7253,2.759,2.063,4.568,68.44,11.1,9.369,4.243,3.445,5.68e+03,453,,,7640.00,187.00,3.45,0.14,,
7955898,2,,2.36606,1.89509e-05,131.885,0.00266253,0.2452,14.55,5.376,1.067,410.8,46.26,10.92,8.154,4.965,3.51e+03,445,,,8762.00,175.00,3.66,0.17,,
7955898,3,,222.249,0.00248293,267.979,0.00511631,1,0.5068,3.155,12.67,3476,4.155e+04,10.29,41.46,85.65,773,97.8,,,8762.00,175.00,3.66,0.17,,
7955898,4,,0.675956,1.24114e-05,131.561,0.0019482,0.1233,23.99,2.025,0.753,296.9,47.8,10.33,6.915,3.344,5.33e+03,675,,,8762.00,175.00,3.66,0.17,,
7955898,5,,1.35201,1.5917e-05,132.553,0.00310527,0.166,37.26,3.909,2.71,370.4,46.75,11.32,7.723,7.901,4.23e+03,536,,,8762.00,175.00,3.66,0.17,,
7974032,3,,0.504726,4.40759e-05,131.834,0.00652608,0.1,135.3,1.5,2.656,149.8,66.67,4.427,2.463,5.721,3.74e+03,684,,,7236.00,157.00,4.04,0.19,,
7974634,1,,1.3739,1.30036e-05,132.386,0.00271679,0.02166,169.7,5.095,4.205,40.07,4.061,11.53,0.7621,0.5304,1.95e+03,371,,,6438.00,70.00,4.35,0.16,,
7974853,1,,7.08447,0.00125663,138.921,0.0122571,0.7762,0.007345,30.87,0.569,85.16,5.879,14.02,2.436,0.08354,1.82e+03,353,,,7925.00,211.00,3.95,0.21,,
7974853,2,,7.08945,0.000123174,135.836,0.00969097,0.08942,50.35,15.28,5.021,29.04,2.292,15.36,1.308,1.071,1.82e+03,353,,,7925.00,211.00,3.95,0.21,,
7986166,1,,0.499404,1.2096e-05,131.613,0.00168778,0.1766,20.45,1.683,1.072,196.6,26.34,11.24,4.348,2.989,4.85e+03,735,,,7869.00,206.00,3.78,0.20,,
7986166,2,,0.499406,1.3022e-05,131.854,0.00188902,0.009595,544.2,1.565,1.151,179.1,27.37,10.71,4.14,3.966,4.85e+03,735,,,7869.00,206.00,3.78,0.20,,
7987017,1,,383.018,0.0173296,370.032,0.0234653,0.168,10.55,15.67,2.73,2507,394.8,7.585,4.379,2.11,216,0.00326,,,5245.00,,4.53,,,
7987017,2,,386.928,0.0198542,359.607,0.0279306,0.3373,7.432,13.07,3.246,1862,394.2,5.279,3.818,2.843,215,0.00368,,,5245.00,,4.53,,,
7918737,2,,0.520275,2.40474e-05,131.932,0.00560942,0.009766,1578,2.05,7.976,43.98,12.48,6.054,3.166,9.3,5.68e+03,453,,,7640.00,187.00,3.45,0.14,,
7918992,1,,1.43473,6.11481e-06,132.63,0.00138785,0.7614,1.339,1.951,0.09445,210.2,12.17,21.56,1.349,0.7142,1.49e+03,269,,,5727.00,87.00,4.56,0.20,,
7938179,1,,0.582758,9.94227e-06,131.635,0.00311499,0.01384,501.7,2.305,3.861,160.9,19.37,13.19,3.104,4.138,3.98e+03,537,,,7429.00,175.00,3.91,0.16,,
7938496,1,,13.8102,4.3931e-05,144.716,0.00207667,0.3921,5.411,2.811,0.5316,1372,39.53,35.27,4.167,2.229,822,147,,,5907.00,117.00,4.33,0.20,,
7955898,6,,35.8658,0.00104426,139.293,0.019154,1,0.5369,3.709,0.6619,2968,2603,10.43,38.38,141.3,1.42e+03,180,,,8762.00,175.00,3.66,0.17,,
7955898,7,,22.8552,0.000516666,141.665,0.0151231,0.9704,0.1829,3.287,0.7095,2112,453.6,9.364,25.22,38.61,1.65e+03,209,,,8762.00,175.00,3.66,0.17,,
7955898,8,,36.315,0,160.677,0,0.1,0,2.5,0,248.4,0,,6.319,0,1.41e+03,179,,,8762.00,175.00,3.66,0.17,,
7956461,1,,0.767192,6.11722e-06,131.852,0.00115789,0.7832,0.4258,1.369,0.1348,53.75,4.45,16.6,0.8108,0.1564,1.99e+03,0.00529,,,5780.00,,4.44,,,
7956461,2,,0.939949,8.32637e-06,131.982,0.00220919,0.37,5.028,2.892,1.1,45.33,4.13,13.57,0.6776,0.3318,1.86e+03,0.00549,,,5780.00,,4.44,,,
7974877,1,,0.979054,1.32992e-05,132.373,0.00356239,0.07874,77.03,2.92,2.607,22.74,3.545,8.724,0.6789,0.7578,2.42e+03,529,,,6680.00,126.00,4.24,0.19,,
7975727,1,,22.4183,6.28274e-06,150.378,0.000171465,0.8013,0.002152,5.367,0.01153,1.247e+04,20.12,720.1,10.95,0.01894,581,145,,,5352.00,74.00,4.46,0.28,,
7975727,2,,22.4182,0.000101538,143.017,0.00275364,0.006792,651.5,3.806,0.6069,552.5,20.31,33.61,2.016,2.242,581,145,,,5352.00,74.00,4.46,0.28,,
7976136,1,,0.655089,1.00163e-05,131.79,0.00230136,0.8815,0.7123,1.892,2.606,112.2,12.81,13.08,1.152,0.6216,2.1e+03,409,,,6006.00,126.00,4.51,0.20,,
7987086,1,,156.517,3.86852e-05,278.137,0.000127984,0.847,0.01842,12.27,0.008602,1.193e+05,84.95,2311,46.81,1.284,338,2.79e-05,,,5780.00,,4.44,,,
7987866,1,,3.13877,1.70093e-05,133.656,0.00272903,0.9917,0.06006,2.147,0.1603,217.3,17.14,17.44,2.208,3.079,1.1e+03,542,,,5323.00,86.00,4.47,0.38,,
7988343,1,,0.581127,1.29163e-06,131.616,0.000225461,0.09294,1.15,2.467,0.01251,1.769e+04,347.5,98.84,25.22,0.6676,3.17e+03,606,,,6324.00,234.00,3.98,0.20,,
7988343,2,,0.581118,3.70067e-06,132.013,0.00130259,0.9363,0.01487,2.423,0.0758,6469,235.6,30.33,19.72,1.244,3.17e+03,606,,,6324.00,234.00,3.98,0.20,,
7938499,1,,7.22819,0.00015559,136.092,0.0126824,0.4852,2.754,11.01,0.6999,150.4,13.1,12.49,0.7091,0.3895,591,10,,,4387.00,59.00,4.70,0.01,,
7938739,1,,370.488,0.0167966,200.537,0.0182097,0.1579,29.99,11.97,2.043,502.6,81.68,6.802,1.271,2.006,163,3.17,,,4450.00,69.00,4.69,0.01,,
7938883,1,,0.979423,8.70445e-06,131.535,0.00141143,0.4234,5.882,1.316,0.5396,6270,817,9.343,4.439,3.159,1.04e+03,0.00307,,,3900.00,,4.64,,,
7938883,2,,0.979445,8.92096e-06,132.01,0.00155464,0.3284,10,1.373,0.5978,6065,801.1,10.68,4.321,3.722,1.04e+03,0.00315,,,3900.00,,4.64,,,
7956461,3,,0.939853,1.45877e-05,132.235,0.0132292,0.9913,0.004791,1.262,0.134,37.24,5.72,9.337,0.8973,0.1044,1.86e+03,0.00963,,,5780.00,,4.44,,,
7956547,1,,0.627971,1.2114e-05,132.104,0.00174122,0.4452,2.282,1.562,0.2462,25.32,3.671,10.66,0.9656,0.2175,3.34e+03,564,,,7137.00,109.00,4.08,0.18,,
7957290,1,,1.6365,2.12396e-05,131.93,0.00447384,0.5754,2.151,5.424,2.652,31.36,3.766,8.801,0.9716,0.3219,2.2e+03,415,,,6712.00,95.00,4.13,0.19,,
7957443,1,,386.872,0.024241,286.925,0.0319669,0.3174,35.21,14.96,8.806,640,108.2,7.213,2.102,5.985,225,28.3,,,5648.00,101.00,4.57,0.14,,
7976435,1,,3.33275,2.39553e-05,133.425,0.00357029,0.03689,75.44,8.775,2.678,42.48,1.864,23.34,1.551,0.7353,2.43e+03,606,,,8429.00,194.00,3.99,0.23,,
7976435,2,,3.3329,6.45585e-05,132.58,0.00825836,0.146,28.3,12.04,11.21,23.41,1.577,15.86,1.153,0.8266,2.43e+03,606,,,8429.00,194.00,3.99,0.23,,
7977197,1,,19.4464,4.32256e-05,150.656,0.0013545,0.01216,142.5,3.452,0.3081,941.2,15.51,64.65,2.974,1.12,681,147,,,5833.00,95.00,4.44,0.23,,
7977197,2,,6.91981,4.72987e-05,134.12,0.00399599,0.4002,6.276,3.315,0.2058,166.6,9.122,19.36,1.275,0.8271,961,208,,,5833.00,95.00,4.44,0.23,,
7988962,1,,0.604527,1.2678e-05,131.886,0.00473012,0.7736,3.539,2.16,7.042,96.36,18.17,7.437,1.021,1.48,2.11e+03,0.0147,,,5864.00,,4.51,,,
7988994,1,,5.06308,2.48329e-05,134.739,0.002629,0.01086,101.7,15.47,2.398,95.6,4.438,24,2.407,0.404,2.26e+03,445,,,8982.00,198.00,4.00,0.23,,
7988994,2,,5.0629,2.45215e-05,133.005,0.00259753,0.2323,4.041,13.99,1.649,92.71,3.655,27.76,2.381,0.3629,2.26e+03,445,,,8982.00,198.00,4.00,0.23,,
7988994,3,,5.06294,2.99014e-05,131.827,0.00309697,0.2064,6.501,10.79,0.9946,78.71,3.33,28.86,2.192,0.4763,2.26e+03,445,,,8982.00,198.00,4.00,0.23,,
7938883,3,,0.97924,3.95966e-06,132.379,0.000460304,0.7148,0.6506,0.7989,0.2162,9453,637.3,17.78,5.891,1.424,1.04e+03,0.0014,,,3900.00,,4.64,,,
7938883,4,,0.979444,1.02687e-05,131.773,0.00174196,0.4574,9.071,1.25,0.6522,3450,529,7.639,3.308,4.009,1.04e+03,0.00362,,,3900.00,,4.64,,,
7938959,1,,335.51,0.00638205,344.5,0.00732579,0.05248,303.5,2.565,2.419,1107,161,7.062,3.299,10.65,274,50.6,,,6144.00,145.00,4.48,0.18,,
7939330,1,,29.5397,0.00029032,137.613,0.00624317,0.2415,9.197,9.661,1.184,869.1,34.1,26.66,2.364,1.333,515,123,,,5506.00,86.00,4.57,0.25,,
7959579,1,,0.827438,1.02039e-05,132.328,0.00235139,0.9835,0.03756,1.132,0.8555,5.734,0.6877,11.36,0.664,0.1048,3.44e+03,671,,,7775.00,213.00,4.04,0.21,,
7959867,1,,0.506748,2.76692e-05,131.834,0.00339868,0.09933,92.37,1.5,1.922,59.5,18.37,5.068,2.168,3.277,5.02e+03,688,,,8706.00,184.00,3.90,0.18,,
7959867,2,,0.506748,2.81995e-05,131.959,0.00688322,0.1,155.9,1.5,3.229,54.18,17.3,4.843,2.069,5.341,5.02e+03,688,,,8706.00,184.00,3.90,0.18,,
7959886,1,,0.713834,1.23267e-05,131.981,0.00292651,0.1136,91.27,1.857,2.163,13.47,2.052,9.001,0.7692,1.408,3.76e+03,759,,,8181.00,183.00,4.07,0.22,,
7977198,1,,0.925553,1.22058e-05,131.893,0.00265797,0.006509,479.9,3.165,1.832,61.15,8.247,9.186,1.217,0.6394,2.74e+03,737,,,7287.00,202.00,4.23,0.22,,
7977198,2,,1.85122,1.259e-05,133.184,0.00219088,0.1464,33.2,1.492,0.07846,105.3,13.41,10.67,1.605,1.344,2.18e+03,585,,,7287.00,202.00,4.23,0.22,,
7977198,3,,1.38839,9.56998e-06,132.33,0.00220661,0.05415,82.66,1.948,0.1336,161.2,19.53,10.49,1.979,1.5,2.4e+03,644,,,7287.00,202.00,4.23,0.22,,
7977996,1,,0.655643,5.56646e-06,131.725,0.00185645,0.006537,449.7,3.206,3.6,155.5,10.28,19.74,3.661,2.081,4.1e+03,971,,,7344.00,208.00,3.78,0.26,,
7989187,1,,2.26628,2.51857e-05,132.208,0.00499968,0.2467,17.99,6.922,4.943,98.22,7.788,13.89,1.108,0.9948,1.58e+03,286,,,6412.00,96.00,4.42,0.16,,
7989187,2,,2.26555,3.35712e-05,133.188,0.00680733,0.3981,8.977,5.266,2.124,68.28,7.595,10.12,0.9335,0.7511,1.58e+03,286,,,6412.00,96.00,4.42,0.16,,
7989348,1,,2.13289,1.22177e-05,133.296,0.00202709,0.2219,7.11,5.688,1.074,69.4,6.484,12.17,1.358,0.4206,1.94e+03,384,,,6506.00,82.00,4.13,0.18,,
7989348,2,,2.13283,1.0645e-05,132.231,0.00183777,0.008372,177.9,5.184,0.676,79.38,5.892,15.39,1.445,0.4057,1.94e+03,384,,,6506.00,82.00,4.13,0.18,,
7939330,2,,144.547,0.00339546,265.949,0.0131177,0.3585,4.824,15.26,1.953,988.6,59.37,17.63,2.545,1.213,303,72.5,,,5506.00,86.00,4.57,0.25,,
7939761,1,,22.2554,0.00101828,142.267,0.0268926,0.4336,9.747,14.46,0.8041,78.33,9.506,8.564,2.111,2.728,895,50.2,,,5344.00,92.00,3.77,0.06,,
7940280,1,,423.846,0.0202454,149.742,0.0260913,0.266,30.8,16.22,3.145,130.6,20.93,6.967,1.304,2.189,278,38.6,,,6392.00,55.00,4.40,0.12,,
7940959,1,,310.148,0.0226063,245.994,0.0265696,0.5976,8.328,1.91,0.7524,117.8,76.35,1.817,1.132,2.084,269,0.00654,,,5780.00,,4.44,,,
7959973,1,,505.522,0.0176855,139.686,0.0200812,0.8975,0.611,5.525,2.99,404.3,87.39,5.26,2.11,1.213,219,33.8,,,5864.00,90.00,4.54,0.17,,
7960295,1,,2.10476,3.22257e-06,132.388,0.000976281,1,0.1109,4.537,0.03784,4.432e+05,2.499e+04,62.67,116.6,14.01,1.42e+03,0.000726,,,5780.00,,4.44,,,
7960980,1,,9.98963,7.09799e-05,133.761,0.00418834,0.1382,37.99,3.747,0.9837,1150,67.56,17.28,2.422,3.79,647,0.00153,,,5065.00,,4.66,,,
7967181,1,,215.733,0.0116199,324.563,0.0210215,0.5652,2.827,14.78,1.937,494.9,74.44,7.201,1.449,1.05,210,249,,,4672.00,85.00,4.65,0.57,,
7977996,2,,0.655666,8.75096e-06,132.033,0.00237157,0.008766,481.6,2.875,3.717,126.4,12.04,17.89,3.301,2.692,4.1e+03,971,,,7344.00,208.00,3.78,0.26,,
7978217,1,,129.237,0.0120835,211.32,0.072466,0.6295,1.438,14.95,3.148,1391,248,6.284,3.537,1.44,314,0.00978,,,5260.00,,4.51,,,
7978217,2,,170.313,0.0120377,144.011,0.0458019,0.3901,23.41,10.37,5.724,718.2,185.1,4.13,2.431,6.801,286,0.00674,,,5260.00,,4.51,,,
7978217,3,,181.313,0.00641274,267.459,0.0212223,0.3269,15.8,7.475,3.518,1711,254.4,6.997,3.728,5.626,280,0.00331,,,5260.00,,4.51,,,
7989422,1,,7.47761,3.00333e-05,133.41,0.00234463,0.03857,87.19,2.482,0.1255,114.9,5.614,21.7,1.449,1.008,1.12e+03,193,,,6012.00,64.00,4.19,0.21,,
8004903,1,,11.2541,0.000134144,136.886,0.00687552,0.2634,41.06,4.724,2.012,480.3,48.35,10.09,2.395,5.824,877,198,,,5962.00,110.00,4.36,0.23,,
8006773,1,,1.80541,2.29285e-05,132.722,0.00491654,0.1524,26.61,5.005,2.743,5.441,0.6808,8.423,0.6764,0.4521,3.36e+03,476,,,8801.00,207.00,3.88,0.19,,
8007644,1,,25.2035,0.000237757,137.561,0.00569656,0.1207,67.28,4.544,1.75,744.7,45.43,17.18,2.353,4.251,583,157,,,5790.00,97.00,4.55,0.25,,
7940959,2,,387.31,0.0266786,143.42,0.0222167,0.5654,337.4,1.322,3.268,133.4,101.8,1.417,1.203,76.68,250,0.00574,,,5780.00,,4.44,,,
7941200,1,,65.7046,0.00011513,137.441,0.000999282,0.0003971,5081,3.17,0.2731,651.8,34.93,53.92,3.113,1.286,520,92.8,,,6067.00,68.00,4.28,0.21,,
7946696,1,,374.844,0.0190884,394.421,0.0244392,0.06013,192,16.24,3.617,122.5,28.55,4.905,1.28,2.844,292,33.1,,,6366.00,60.00,4.37,0.10,,
7948108,1,,1.38997,1.74835e-05,131.711,0.00390902,0.1155,36.81,5.309,5.704,12.74,1.719,8.132,0.3537,0.3431,1.63e+03,0.00685,,,5780.00,,4.44,,,
7967293,1,,0.532822,6.79865e-06,131.835,0.00175216,0.4351,5.171,2.164,1.819,280.8,23,17.95,4.262,2.008,4.59e+03,795,,,8458.00,186.00,3.96,0.21,,
7967293,2,,0.532818,8.85632e-06,131.569,0.00219159,0.06801,57.52,2.222,2.34,226.1,23.54,15.91,3.758,2.518,4.59e+03,795,,,8458.00,186.00,3.96,0.21,,
7967804,1,,190.746,0.0091687,184.934,0.031474,0.235,48.76,12.1,4.472,333.7,57.09,6.43,1.538,4.736,279,88,,,5315.00,81.00,4.48,0.33,,
7968228,1,,364.336,0.0181143,188.945,0.0231234,0.1008,77.99,15.61,4.829,488.5,63.89,8.481,1.893,3.308,238,33.8,,,5772.00,83.00,4.55,0.17,,
7978217,4,,130.539,0.00594263,215.434,0.0287177,0.4143,23.23,5.07,4.105,1141,242,5.643,3.074,9.333,313,0.00475,,,5260.00,,4.51,,,
7978223,1,,0.506841,7.54976e-05,132,0.0092384,0.27,22.46,1.063,0.5653,2.146,1.811,1.55,0.1473,0.226,2.29e+03,0.113,,,5780.00,,4.44,,,
7978226,1,,1.29007,1.02766e-05,132.371,0.00268079,0.03012,129.6,3.398,1.455,43.05,3.865,14.21,1.199,0.8686,2.45e+03,602,,,6640.00,137.00,4.06,0.23,,
7979504,1,,2.50523,8.22372e-05,132.204,0.0182782,0.8123,2.182,7.121,13.53,31.22,4.212,7.753,1.697,1.409,2.73e+03,0.0298,,,7638.00,,3.75,,,
8008067,1,,15.7712,3.26087e-05,137.588,0.00128169,0.05803,21.97,5.033,0.2358,531.7,7.637,73.51,2.466,0.7079,759,165,,,5703.00,87.00,4.33,0.23,,
8008067,2,,157.071,0.00111092,167.13,0.00422747,0.0008312,3469,7.984,0.9028,535.6,37.55,26.91,2.474,1.6,353,76.9,,,5703.00,87.00,4.33,0.23,,
8008067,3,,7.30567,1.70162e-05,131.782,0.00136914,0.009375,286.1,1.36,0.09135,230.2,8.494,28.72,1.63,0.9783,980,214,,,5703.00,87.00,4.33,0.23,,
8008206,1,,20.729,9.95629e-05,143.972,0.00289262,0.3105,13.78,2.82,0.53,601.9,26.83,23.51,1.88,2.387,546,169,,,5174.00,80.00,4.55,0.30,,
7948108,2,,4.16759,8.23881e-05,135.413,0.00958612,0.2567,10.51,12.05,5.177,18.37,2.39,8.324,0.4271,0.2772,1.13e+03,0.00746,,,5780.00,,4.44,,,
7948108,3,,83.8058,0.00250065,142.698,0.0185359,0.8744,0.8955,3.386,1.063,132.8,19.55,8.446,1.34,0.9327,416,0.00414,,,5780.00,,4.44,,,
7948784,1,,10.0875,4.17733e-05,135.134,0.0024307,0.0337,80.86,2.633,0.73,545.5,89.68,27.52,2.46,1.13,921,189,,,6288.00,102.00,4.45,0.18,,
7949593,1,,17.7672,0.000460211,146.615,0.0153651,0.8441,1.267,5.924,1.481,124.1,16.11,7.989,1.357,0.9798,754,238,,,6027.00,117.00,4.38,0.26,,
7968683,1,,367.909,0.014584,236.43,0.018806,0.01034,243.6,16.4,2.487,1481,130.6,13.51,2.383,1.889,178,3.24,,,4699.00,63.00,4.64,0.02,,
7969047,1,,0.566288,1.15652e-05,132.015,0.00256492,0.5518,2.207,2.055,1.147,25.9,3.599,10.92,1.224,0.6194,2.91e+03,626,,,4905.00,77.00,3.66,0.49,,
7969047,2,,0.566284,2.11985e-05,131.734,0.00394842,0.6275,1.882,1.562,0.6568,15.24,3.86,6.703,0.9599,0.5427,2.91e+03,626,,,4905.00,77.00,3.66,0.49,,
7969499,1,,346.897,0.0371452,246.674,0.043326,0.2525,72.67,15.08,7.777,244.9,71.35,3.746,1.232,5.761,224,57.8,,,5502.00,85.00,4.59,0.25,,
7983108,1,,0.584734,8.27524e-06,131.982,0.00141988,0.6974,0.6989,2.085,0.7825,47.78,4.784,13.92,0.7383,0.1589,2.18e+03,0.0103,,,5780.00,,4.44,,,
7983108,2,,0.584683,1.1528e-05,131.62,0.00227772,0.5309,2.286,1.76,0.6111,32.77,4.812,9.877,0.5893,0.2293,2.18e+03,0.0143,,,5780.00,,4.44,,,
7983108,3,,0.584693,1.99009e-05,131.821,0.00211061,0.3817,5.337,1.556,0.4953,31.68,6.173,11.3,0.5687,0.3107,2.18e+03,0.0247,,,5780.00,,4.44,,,
7983117,1,,11.4949,0.000151239,141.282,0.00767597,0.4037,4.272,7.207,0.199,49.9,3.946,12.75,2.276,0.9593,1.4e+03,115,,,6019.00,108.00,3.62,0.11,,
8008206,2,,1.63292,5.05926e-06,132.915,0.0010257,0.1046,26.86,1.541,0.05266,218.4,10.98,24.7,1.123,0.8496,1.27e+03,393,,,5174.00,80.00,4.55,0.30,,
8008646,1,,176.529,0.0076157,210.442,0.0253609,0.3963,12.91,10.53,3.822,820.2,145.1,6.881,1.497,2.247,182,10.5,,,4044.00,206.00,4.74,0.02,,
8009350,1,,13.7521,5.84891e-05,143.031,0.0025543,0.9265,0.02449,3.086,0.1946,1331,52.93,29,3.091,0.1582,546,10,,,4780.00,63.00,4.63,0.02,,
8009474,1,,245.221,0.0115166,258.4,0.0228443,0.3716,49.69,7.622,11.6,1296,335.6,6.566,2.91,14.75,255,43.1,,,5544.00,81.00,4.58,0.19,,
7950644,1,,10.291,1.68766e-06,137.021,9.78464e-05,0.3906,0.03161,4.333,0.01271,9987,11.08,979.3,10.44,0.03227,896,201,,,6196.00,103.00,4.46,0.19,,
7951018,1,,52.7588,5.90788e-05,156.306,0.000667524,0.3664,0.1752,6.68,0.08158,6109,30.9,206,7.766,0.1208,503,124,,,6120.00,141.00,4.49,0.22,,
7953880,1,,2.99349,2.04347e-05,133.211,0.00249676,0.09247,38.49,7.378,2.369,82.48,9.103,9.057,3.053,1.99,2.77e+03,370,,,7885.00,188.00,3.72,0.18,,
7953880,2,,5.9871,5.83115e-05,131.68,0.00436381,0.05747,48.25,12.37,1.91,98.93,7.984,11.52,3.342,1.695,2.2e+03,294,,,7885.00,188.00,3.72,0.18,,
7969912,1,,0.622508,0,131.816,0,0.1,0,1.5,0,2313,0,,3.696,0,1.77e+03,0,,,5162.00,75.00,4.53,0.39,,
7971540,1,,374.193,0.0213477,138.187,0.0349963,0.421,29.39,10.42,2.76,64.47,29.46,2.698,1.796,5.016,396,116,,,6533.00,143.00,3.93,0.26,,
7971547,1,,381.697,0.0205004,187.987,0.0241693,0.08431,101.5,14.03,4.972,561.1,103.8,6.639,1.868,3.819,218,87.7,,,5527.00,82.00,4.59,0.31,,
7971547,2,,352.762,0.0124715,238.052,0.0170823,0.04927,124.7,12.54,3.721,767.3,89.75,8.886,2.183,3.189,224,90,,,5527.00,82.00,4.59,0.31,,
7983320,1,,1.21055,1.6912e-05,132.663,0.00502484,0.4868,7.934,4.802,7.854,120.8,12.49,10.34,1.121,1.282,1.71e+03,0.00796,,,5780.00,,4.44,,,
7983320,2,,1.2106,1.46446e-05,132.044,0.00448227,0.5336,5.784,4.531,5.898,132.4,11.86,13.59,1.182,1.152,1.71e+03,0.0069,,,5780.00,,4.44,,,
7983756,1,,5.24079,1.3999e-05,136.552,0.00145437,0.01124,229.8,3.122,0.2631,529.9,14.53,40.82,2.353,1.205,1.12e+03,237,,,6214.00,109.00,4.46,0.18,,
7983756,2,,5.24091,2.29107e-05,134.015,0.00239951,0.001202,2345,3.313,0.2062,302.3,33.43,24.5,1.777,0.9924,1.12e+03,237,,,6214.00,109.00,4.46,0.18,,
8009496,1,,384.764,0.00241682,150.575,0.00285405,0.05486,229.3,3.151,1.847,747.8,46.57,16.23,2.654,6.807,258,45.6,,,6097.00,66.00,4.49,0.19,,
8009496,2,,384.759,0.00477345,227.537,0.00652488,0.00777,3966,3.425,4.277,626.7,59.33,13.22,2.428,15.21,258,45.6,,,6097.00,66.00,4.49,0.19,,
8009525,1,,471.623,0.0174832,200.529,0.0285982,0.2094,51.66,10.97,2.706,177.6,36.38,5.09,5.112,13.85,398,9.46,,,5440.00,77.00,3.49,0.02,,
8012437,1,,4.07527,1.86205e-05,134.773,0.00214478,0.003827,372.6,15.14,4.718,72.65,5.225,17.52,2.488,0.5789,2.46e+03,521,,,8333.00,208.00,3.85,0.25,,
8073705,1,,10.6006,0.000105669,132.983,0.00605412,0.3792,4.41,4.371,0.1718,72.61,5.202,14.16,1.017,0.3913,953,184,,,6223.00,71.00,4.34,0.18,,
8073806,1,,11.9643,0.000142474,133.149,0.00685449,0.9548,0.02196,5.202,0.5304,787.2,74.51,12.94,3.57,0.2858,818,167,,,5911.00,96.00,4.43,0.22,,
8073821,1,,3.41503,6.35051e-05,133.931,0.00953833,0.2417,17.03,13.2,14.95,46.33,4.633,9.886,0.6777,0.6672,1.21e+03,0.0075,,,5780.00,,4.44,,,
8074328,1,,4.26799,1.37499e-05,134.066,0.00166204,0.553,1.968,1.241,0.07232,140.9,8.421,20.37,1.231,0.437,1.12e+03,0.00121,,,5780.00,,4.44,,,
8092865,1,,0.518735,5.49584e-06,131.835,0.00162408,0.8874,0.5352,1.691,2.713,65.69,4.398,21.65,2.231,0.8465,4.31e+03,847,,,7895.00,190.00,3.96,0.22,,
8092865,2,,0.518768,5.82675e-06,131.556,0.00170913,0.001019,3939,2.495,3.774,69.75,27.21,20.82,1.997,1.452,4.31e+03,847,,,7895.00,190.00,3.96,0.22,,
8093828,1,,364.328,0.0193888,309.856,0.0266047,0.2163,38.3,12.67,5.139,668.5,94.01,7.686,2.093,4.236,226,20.1,,,5593.00,88.00,4.58,0.11,,
8094120,1,,5.67972,8.52166e-05,132.934,0.00847215,0.3757,8.503,2.778,0.2168,43.82,6.401,7.021,0.6667,0.5621,1.02e+03,0.00511,,,5780.00,,4.44,,,
8099138,1,,66.1844,0.000643406,141.616,0.00574269,0.7337,3.807,4.713,2.482,531.2,43.39,13.63,2.248,2.829,437,111,,,5899.00,101.00,4.53,0.23,,
8099447,1,,0.533488,2.64841e-05,131.996,0.000506456,0.7631,0.366,0.9753,0.145,7499,2207,20.15,32.02,8.345,3.38e+03,0.056,,,5030.00,,3.53,,,
8099447,2,,0.533494,2.79546e-05,131.717,0.00083409,0.565,2.528,1.066,0.2223,5579,1758,15.76,25.64,16.26,3.38e+03,0.0591,,,5030.00,,3.53,,,
8103827,1,,371.017,0.014948,174.354,0.0205662,0.1439,65.03,12.1,4.579,469.6,72.31,7.243,2.243,4.205,273,60.7,,,6244.00,114.00,4.46,0.20,,
8109934,1,,0.513245,6.77786e-06,131.717,0.000760367,0.1851,11.01,1.533,0.464,70.74,5.747,19.69,0.8383,0.4008,2.28e+03,0.01,,,5780.00,,4.44,,,
8109934,2,,0.513239,1.11681e-05,131.978,0.00144446,0.1,52.52,1.5,1.093,40.17,5.378,12.13,0.63,0.7543,2.28e+03,0.0165,,,5780.00,,4.44,,,
8109934,3,,0.513246,1.90922e-05,131.592,0.00160879,0.5265,2.462,1.088,0.1819,55.53,10.62,16.9,0.7705,0.3211,2.28e+03,0.0282,,,5780.00,,4.44,,,
8109934,4,,0.513267,1.80382e-05,131.837,0.00272896,0.1064,80.89,1.504,1.776,51.88,8.333,15.13,0.7161,1.398,2.28e+03,0.0267,,,5780.00,,4.44,,,
8110733,2,,4.20921,6.15042e-05,134.385,0.00694125,0.01347,377.9,10.09,4.599,28.94,4.065,9.125,0.7399,0.6545,1.51e+03,406,,,6978.00,101.00,4.30,0.21,,
8110733,3,,256.624,0.00621799,321.302,0.0110839,0.2245,44.3,4.563,1.014,162.9,36.94,6.213,1.764,3.234,384,103,,,6978.00,101.00,4.30,0.21,,
8110733,4,,2.42549,2.72828e-05,133.862,0.00487844,0.4425,3.409,3.417,0.2524,39.49,5.476,8.562,0.8819,0.2934,1.82e+03,488,,,6978.00,101.00,4.30,0.21,,
