kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
9518558,K07939.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,2.178142613,6.472e-06,-6.472e-06,132.03328,0.0022,-0.0022,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h12m35.70s,+46d11m48.9s,14.652,
9521317,K07940.01,,CANDIDATE,CANDIDATE,,0,0,0,0,188.881049,0.001156,-0.001156,280.06822,0.00328,-0.00328,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h18m42.02s,+46d07m54.8s,12.850,
9529148,K07942.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,25.3428696,0.0002442,-0.0002442,132.6844,0.00937,-0.00937,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m46.03s,+46d11m37.3s,15.000,
9531850,K07943.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.66234265,5.097e-06,-5.097e-06,131.714,0.00812,-0.00812,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m20.72s,+46d07m53.9s,17.332,
9541094,K07944.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.536654028,2.764e-06,-2.764e-06,131.70663,0.00493,-0.00493,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h49m06.19s,+46d07m57.9s,13.805,
9579753,K07945.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.08908149,1.42e-05,-1.42e-05,132.0192,0.014,-0.014,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h11m49.18s,+46d17m53.8s,15.597,
6020753,K00657.02,Kepler-202 c,CONFIRMED,CANDIDATE,,0,0,0,0,16.28247625,2.684e-05,-2.684e-05,180.79815,0.00119,-0.00119,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h51m53.62s,+41d19m19.2s,13.872,
9588880,K07946.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,77.97621155,,,175.35495,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h28m39.83s,+46d13m39.5s,14.703,
9592831,K07947.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.609668222,9.17e-06,-9.17e-06,131.934,0.0166,-0.0166,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m02.61s,+46d13m52.3s,16.678,
7115785,K00672.01,Kepler-209 b,CONFIRMED,CANDIDATE,,0,0,0,0,16.08786246,2.474e-05,-2.474e-05,172.81384,0.00127,-0.00127,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m40.69s,+42d38m26.9s,13.998,
10351947,K08205.01,,CANDIDATE,CANDIDATE,,0,0,0,0,260.446151,0.003977,-0.003977,235.469,0.0124,-0.0124,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m31.87s,+47d24m34.5s,12.766,
10385708,K08206.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,345.7671,0.03129,-0.03129,320.3812,0.0502,-0.0502,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h48m50.85s,+47d34m37.2s,11.153,
10404545,K08207.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,350.34114,0.01714,-0.01714,184.81,0.0195,-0.0195,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m01.19s,+47d32m57.6s,15.901,
10425070,K08208.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,363.97165,0.01144,-0.01144,198.9835,0.0186,-0.0186,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h54m45.20s,+47d30m49.8s,14.977,
10425070,K08208.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,395.23753,0.02629,-0.02629,186.536,0.0492,-0.0492,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h54m45.20s,+47d30m49.8s,14.977,
10461045,K08209.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,385.97241,0.0131,-0.0131,315.6247,0.0229,-0.0229,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h11m17.37s,+47d41m24.7s,13.161,
10493253,K08210.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,89.667675,0.006158,-0.006158,183.036,0.0414,-0.0414,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h57m37.22s,+47d37m15.6s,12.393,
10515564,K08211.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.0487451,0.0001005,-0.0001005,134.6825,0.0176,-0.0176,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h48m12.19s,+47d44m38.4s,14.811,
10519701,K08212.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,334.87402,0.02412,-0.02412,426.2844,0.0478,-0.0478,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h57m42.32s,+47d44m15.9s,13.381,
10664150,K08213.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,370.2402,0.0205,-0.0205,307.3322,0.0289,-0.0289,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m10.62s,+47d56m40.2s,15.590,
7115785,K00672.02,Kepler-209 c,CONFIRMED,CANDIDATE,,0,0,0,0,41.74938613,6.622e-05,-6.622e-05,153.84636,0.00126,-0.00126,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m40.69s,+42d38m26.9s,13.998,
10735575,K08214.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.6749812,1.798e-05,-1.798e-05,131.79288,0.00924,-0.00924,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h34m18.95s,+48d00m21.7s,11.709,
10753394,K08215.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,288.678554,0.005932,-0.005932,143.8403,0.0146,-0.0146,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h55m57.44s,+48d04m37.8s,13.145,
10875937,K08216.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,307.94735718,0.02778,-0.02778,316.0192261,0.1,-0.1,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h48m55.44s,+48d13m26.1s,14.092,
10907307,K08217.01,,CANDIDATE,CANDIDATE,,0,0,0,0,277.25118,0.01269,-0.01269,400.0395,0.0322,-0.0322,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h58m57.90s,+48d20m37.2s,12.349,
11087662,K08218.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,264.63654,0.01671,-0.01671,190.9169,0.0267,-0.0267,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h34m25.82s,+48d39m30.2s,13.328,
11099109,K08219.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,115.28415,0.03739,-0.03739,219.612,0.307,-0.307,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h52m44.69s,+48d41m08.7s,13.652,
11124353,K08220.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,423.73074,0.05731,-0.05731,548.9392,0.0462,-0.0462,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h57m10.25s,+48d42m14.5s,15.969,
5286786,K06554.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,9.948701373,9.34e-06,-9.34e-06,138.55412,0.000753,-0.000753,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h40m19.24s,+40d28m37.6s,15.456,
5288543,K06555.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.457078812,8e-08,-8e-08,131.8058069,1.93e-05,-1.93e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h41m58.59s,+40d24m22.3s,13.585,
5294739,K06556.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.735993484,1.056e-06,-1.056e-06,135.062493,0.000235,-0.000235,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h47m20.93s,+40d28m23.2s,13.930,
5295206,K06557.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.63448023,9.814e-05,-9.814e-05,137.0694,0.0102,-0.0102,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h47m42.66s,+40d25m46.8s,13.805,
5298620,K06558.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,12.4239677,0.0008546,-0.0008546,141.676,0.0639,-0.0639,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h50m33.46s,+40d29m25.6s,15.706,
5300878,K06559.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.639721284,4.6e-08,-4.6e-08,131.8546732,5.82e-05,-5.82e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h52m19.65s,+40d28m41.3s,14.767,
5301955,K06560.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.68396452,,,131.7130275,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h53m09.35s,+40d28m07.7s,12.939,
5306862,K06561.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.025580416,2.71e-07,-2.71e-07,131.864175,0.000111,-0.000111,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h56m51.34s,+40d27m30.2s,12.777,
7445445,K00567.01,Kepler-184 b,CONFIRMED,CANDIDATE,,0,0,0,0,10.68758211,1.413e-05,-1.413e-05,169.93115,0.00104,-0.00104,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m48.46s,+43d04m29.0s,14.338,
5307574,K06562.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,58.64379,0.002938,-0.002938,156.9092,0.044,-0.044,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h57m25.69s,+40d29m51.4s,14.935,
5308778,K06563.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,20.28281916,6.797e-05,-6.797e-05,137.05176,0.0024,-0.0024,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h58m18.57s,+40d27m30.5s,11.777,
5310435,K06564.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.931365987,2.637e-06,-2.637e-06,133.153013,0.000448,-0.000448,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h59m32.93s,+40d29m14.4s,13.254,
5343976,K06565.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.331392455,3.71e-07,-3.71e-07,134.7274476,6.88e-05,-6.88e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h00m20.57s,+40d31m39.5s,12.612,
5347537,K06566.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,345.1846728,0.000104,-0.000104,228.840845,0.000201,-0.000201,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h06m50.84s,+40d31m42.8s,14.023,
5347784,K06567.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,9.58405667,7.19e-07,-7.19e-07,138.8710106,6.16e-05,-6.16e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h07m17.40s,+40d30m47.6s,13.094,
5353938,K06568.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.27651592,5.872e-05,-5.872e-05,136.18032,0.00807,-0.00807,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h16m38.29s,+40d30m42.5s,15.516,
5359678,K06569.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.115304946,2.65e-07,-2.65e-07,133.1240488,6.96e-05,-6.96e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m48.32s,+40d32m52.7s,14.154,
5380812,K06570.01,,CANDIDATE,CANDIDATE,,0,0,0,0,16.214474,0.0004365,-0.0004365,136.435,0.019,-0.019,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h46m14.96s,+40d35m27.4s,10.896,
5385469,K06571.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,12.422524,0.001235,-0.001235,141.875,0.0797,-0.0797,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h50m22.76s,+40d30m44.3s,13.087,
7200102,K06842.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,14.665759784,1.321e-06,-1.321e-06,139.5741023,7.35e-05,-7.35e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m49.99s,+42d47m49.2s,15.213,
7200225,K06843.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.566780836,6.531e-06,-6.531e-06,131.8749,0.0104,-0.0104,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m58.40s,+42d46m10.1s,15.328,
7200301,K06844.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566791802,4.145e-06,-4.145e-06,131.81736,0.0072,-0.0072,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m04.39s,+42d45m26.0s,14.702,
7203179,K06845.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,2.245738777,2.28e-07,-2.28e-07,133.2650421,8.35e-05,-8.35e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m45.31s,+42d44m52.8s,13.432,
7203194,K06846.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,2.24572117,2.335e-05,-2.335e-05,133.26678,0.00948,-0.00948,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m46.50s,+42d45m39.2s,14.244,
7204073,K06847.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566801906,1.799e-06,-1.799e-06,131.79673,0.00233,-0.00233,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m50.22s,+42d47m57.3s,12.663,
7212722,K06848.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.316171991,1.11e-07,-1.11e-07,132.311636,3.95e-05,-3.95e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h41m30.04s,+42d45m13.6s,13.969,
9020160,K00582.01,Kepler-191 d,CONFIRMED,CANDIDATE,,0,0,0,0,5.945043548,7.553e-06,-7.553e-06,170.472237,0.00099,-0.00099,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m44.01s,+45d19m23.4s,14.808,
7217088,K06849.01,,CANDIDATE,CANDIDATE,,0,0,0,0,12.54474243,5.634e-05,-5.634e-05,139.58304,0.00372,-0.00372,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m34.92s,+42d46m48.5s,15.082,
7280953,K06850.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.56680208,,,131.7056,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m48.75s,+42d51m04.4s,13.072,
7281217,K06851.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566810701,3.091e-06,-3.091e-06,131.80761,0.00492,-0.00492,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m06.89s,+42d52m01.1s,15.644,
7281229,K06852.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.566813319,4.78e-06,-4.78e-06,131.78768,0.008,-0.008,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m07.95s,+42d50m18.5s,15.972,
7281356,K06853.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,2.83401711,3.323e-05,-3.323e-05,133.5005,0.019,-0.019,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m16.19s,+42d51m22.2s,15.036,
7281399,K06854.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566803996,3.416e-06,-3.416e-06,131.80782,0.0048,-0.0048,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m20.03s,+42d49m48.2s,15.989,
7281410,K06855.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.56681118,,,131.7883893,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m20.84s,+42d53m24.5s,11.580,
7281616,K06856.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566799927,4.907e-06,-4.907e-06,131.83464,0.00505,-0.00505,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m35.34s,+42d51m40.3s,15.888,
7281699,K06857.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566786121,4.835e-06,-4.835e-06,131.8363,0.0102,-0.0102,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m43.95s,+42d53m03.9s,15.768,
7282008,K06858.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.56679797,1.179e-05,-1.179e-05,131.841,0.0175,-0.0175,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m06.51s,+42d50m45.1s,15.877,
9020160,K00582.02,Kepler-191 c,CONFIRMED,CANDIDATE,,0,0,0,0,17.73842886,5.926e-05,-5.926e-05,148.99011,0.00285,-0.00285,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m44.01s,+45d19m23.4s,14.808,
8958939,K07117.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.2927558,0.0001527,-0.0001527,135.0352,0.0161,-0.0161,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m01.89s,+45d13m57.7s,15.382,
10656823,K00598.02,Kepler-195 c,CONFIRMED,CANDIDATE,,0,0,0,0,34.0963441,0.0001948,-0.0001948,153.82654,0.00467,-0.00467,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h12m29.03s,+47d58m00.0s,14.813,
8958939,K07117.02,,CANDIDATE,CANDIDATE,,0,0,0,0,22.786522,0.0004069,-0.0004069,153.2108,0.01,-0.01,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m01.89s,+45d13m57.7s,15.382,
8973000,K07118.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,28.027891356,3.425e-06,-3.425e-06,158.348172,0.000102,-0.000102,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h51m34.67s,+45d12m40.3s,14.594,
8977176,K07119.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.50948306,6.338e-05,-6.338e-05,132.0386,0.0645,-0.0645,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h55m30.57s,+45d12m14.3s,13.545,
9001468,K07120.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,17.329965871,2.147e-06,-2.147e-06,142.727156,0.000103,-0.000103,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h51m02.79s,+45d23m54.7s,15.200,
9005854,K07121.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.890227354,8.63e-07,-8.63e-07,131.678589,0.000365,-0.000365,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h00m07.51s,+45d22m49.6s,15.569,
9007918,K07122.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.387206724,8.6e-08,-8.6e-08,132.8469146,5.09e-05,-5.09e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h04m02.03s,+45d21m21.7s,11.658,
9007953,K07123.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,1.38718209,3.59e-05,-3.59e-05,132.8579,0.0223,-0.0223,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h04m05.11s,+45d20m37.3s,14.718,
9024857,K07124.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,35.026564845,1.815e-06,-1.815e-06,160.6019871,4.29e-05,-4.29e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m30.84s,+45d20m39.7s,15.496,
9024857,K07124.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,379.11996,0.01623,-0.01623,267.6893,0.0301,-0.0301,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m30.84s,+45d20m39.7s,15.496,
9025739,K07125.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.918267,0.0001842,-0.0001842,134.1991,0.0205,-0.0205,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h32m48.36s,+45d21m16.9s,14.758,
5780885,K00097.01,Kepler-7 b,CONFIRMED,CANDIDATE,,0,1,0,0,4.885488596,2.66e-07,-2.66e-07,134.2768785,4.53e-05,-4.53e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h14m19.56s,+41d05m23.3s,12.885,
10676824,K00599.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.45442931,1.25e-05,-1.25e-05,173.21478,0.00146,-0.00146,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m28.98s,+47d55m17.3s,14.854,
9029486,K07126.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.138580493,1.42e-07,-1.42e-07,132.330622,3.73e-05,-3.73e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h37m53.50s,+45d23m23.0s,13.630,
9049010,K07127.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.687004402,3.11e-06,-3.11e-06,131.86316,0.00378,-0.00378,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h58m29.46s,+45d21m50.7s,13.316,
9083503,K07128.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,0.91839938,1.423e-05,-1.423e-05,131.6132,0.0111,-0.0111,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h18m55.93s,+45d26m16.6s,15.908,
9085039,K07129.01,,CANDIDATE,CANDIDATE,,0,0,0,0,64.1983721,0.0004531,-0.0004531,147.98378,0.00527,-0.00527,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m31.26s,+45d26m43.5s,13.839,
9093566,K07130.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.94356284,5.088e-05,-5.088e-05,132.3272,0.0363,-0.0363,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h34m17.06s,+45d24m49.1s,12.749,
10867017,K07384.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.876941133,5.647e-06,-5.647e-06,132.26899,0.00447,-0.00447,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m51.46s,+48d15m29.4s,14.978,
10909274,K07385.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,39.238141571,7.223e-06,-7.223e-06,148.651652,0.000144,-0.000144,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h03m54.30s,+48d19m14.8s,12.153,
10920813,K07386.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,53.7406575,2.017e-05,-2.017e-05,209.294733,0.000286,-0.000286,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h28m50.41s,+48d18m56.3s,13.756,
10923260,K07387.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,7.436016459,1.236e-06,-1.236e-06,136.518226,0.000138,-0.000138,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h33m22.86s,+48d22m56.3s,14.546,
10924400,K07388.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,0.750737313,4.807e-06,-4.807e-06,131.82143,0.00606,-0.00606,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m18.21s,+48d20m39.7s,12.306,
10932270,K07389.01,,CANDIDATE,CANDIDATE,,0,0,0,0,27.5837778,0.0004135,-0.0004135,142.9808,0.00939,-0.00939,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h47m23.92s,+48d19m23.9s,12.148,
10936427,K07390.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,14.361021578,1.962e-06,-1.962e-06,138.842986,0.000111,-0.000111,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h53m22.51s,+48d20m09.2s,14.419,
10937609,K07391.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.570431263,4.97e-07,-4.97e-07,133.189517,0.000154,-0.000154,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h54m57.98s,+48d19m37.1s,13.430,
11773022,K00620.01,Kepler-51 b,CONFIRMED,CANDIDATE,,0,0,0,0,45.15535633,2.431e-05,-2.431e-05,159.10544,0.000437,-0.000437,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m55.14s,+49d56m15.6s,14.669,
10965963,K07392.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,6.64024496,3.83e-07,-3.83e-07,132.775862,4.65e-05,-4.65e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h06m26.56s,+48d28m47.0s,13.881,
